section,subsection,component_id,description,selling_price_gbp,lead_time_days
Hive Hubs,Radiator Valves,P5501,Radiator valves (15mm angled WH & LS),40.69,1
Hive Hubs,Radiator Valves,P5502,Radiator valves (15mm angled WH & LS c/w Drain),41.83,1
Hive Hubs,Radiator Valves,P5503,Radiator valves (10/8mm angled WH & LS),40.69,1
Hive Hubs,Radiator Valves,P5504,Radiator valves (15mm straight WH & LS),41.83,1
Hive Hubs,Radiator Valves,P5506,Radiator Valves (15mm angled Chrome TRV & LS),51.65,1
Hive Hubs,Radiator Valves,P5507,Radiator Valves (10/8mm angled Chrome TRV & LS),51.65,1
Hive Hubs,Radiator Valves,P5508,Radiator Valves (15mm straight Chrome TRV & LS),51.65,1
Hive Hubs,Radiator Valves,P5510,Radiator Valves (15mm angled White TRV & LS),51.65,1
Hive Hubs,Radiator Valves,P5511,Radiator Valves (10/8mm angled White TRV & LS),44.5,1
Hive Hubs,Radiator Valves,P5512,Radiator Valves (15mm straight White TRV & LS),44.5,1
Hive Hubs,Radiator Valves,P5523,Radiator Valves (15mm angled TRV & LS c/w Drain),44.5,1
Hive Hubs,Radiator Valves,P5537,Radiator Valves (10/8mm angled WH & L/S c/w Drain),40.58,1
Hive Hubs,Radiator Valves,P5540,Radiator Valves (8mm angled TRV & LS c/w Drain),44.5,1
Hive Hubs,Radiator Valves,P5542,Radiator Valves (15mm angled Chrome TRV & LS c/w Drain),51.55,1
Hive Hubs,Radiator Valves,P5558,Radiator Valves (10/8mm angled Chrome TRV & LS c/w Drain),51.55,1
Hive Hubs,Radiator Valves,P5538,Radiator Valves (10/8mm angled White TRV & LS c/w Drain),44.5,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P1989,Systemcleanse,112.52,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2016,Upgrade to Powerflush up to 10 Rads,310.33,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2017,Upgrade to Powerflush 11 to 16 Rads,474.31,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2018,Upgrade to Powerflush 16 Rads and Over,594.04,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2746,Install 22mm Magnetic System Filter,185.36,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2747,Install 28mm Magnetic System Filter,185.36,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3229,Combi Smart,109.34,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2744,Install 22mm Magnetic System Filter,184.62,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2745,Install 28mm Magnetic System Filter,184.62,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2010,System Water Treatment & Powerflush up to 10 rads,423.82,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2011,System Water Treatment & Powerflush 11 to 16 rads,588.12,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2012,System Water Treatment & Powerflush 16 rads & over,705.92,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2743,15mm In-line Suprion Scale Reducer,173.2,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2748,Install Hydroflow Pearl Scale Reducer,136.43,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3225,Surestop Stopcock 15mm,74.32,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3226,Surestop Remote Stopcock 15mm,94.92,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3227,Surestop Stopcock 22mm,83.83,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3228,Surestop Remote Stopcock 22mm,97.82,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P275,Install drop system drain cock,12.1,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P940,Special Order Product,10.0,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P942,Special Order Product,100.0,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7250,Chadwick Electric Fire Suite,395.6,5
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7252,Marbello Electric Fire Suite,320.4,5
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7254,Mozart Cream Electric Fire Suite,315.22,5
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7251,Figaro Electric Fire Suite,219.4,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2624,Install Baxi Esquire Outset Fire (Concealed),662.58,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2626,Install Valor Blenheim Electric Fire,357.72,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P2628,Fit Blenheim Slimline Inset Fire (Brass),579.84,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P261,Install Outset/Basket/TFStove fire (conc conn),204.6,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7232,Balmoral Ecolite Brass Electric Fire,195.95,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7233,Savena Ecolite Chrome Electric Fire,195.95,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",CAPF7253,Mozart Black Electric Fire Suite,315.22,5
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P6091,Spacer kit for Valor Petrus and Dream electric fire,40.97,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P6092,Spacer kit for Valor Ecolite electric fire,25.07,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3410,Black Granite Back Panel and Hearth,174.71,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3414,Beige Stone Back Panel and Hearth,205.33,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3412,Black Granite Hearth Only,122.58,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P3413,Beige Stone Hearth Only,138.12,0
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P340,"Install surround, inset panel & hearth",210.35,3
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P337,Install replacement firefront,281.7,1
Hive Hubs,"Powercleanse, Powerflush, Magnetic Filter, & Combisave",P342,Install marble panel only,59.77,3
Hive Hubs,Stelrad Radiators,CRAD0041,ASHP Only - 1600 300 T22 VERTEX,540.0,28
Hive Hubs,Stelrad Radiators,CRAD0042,ASHP Only - 1600 400 T22 VERTEX,660.0,28
Hive Hubs,Stelrad Radiators,CRAD0043,ASHP Only - 1600 500 T22 VERTEX,780.0,28
Hive Hubs,Stelrad Radiators,CRAD0044,ASHP Only - 1600 600 T22 VERTEX,820.0,28
Hive Hubs,Stelrad Radiators,CRAD0045,ASHP Only - 1800 300 T22 VERTEX,561.6,28
Hive Hubs,Stelrad Radiators,CRAD0046,ASHP Only - 1800 700 T22 VERTEX,984.0,28
Hive Hubs,Stelrad Radiators,CRAD0047,ASHP Only - 2000 400 T22 VERTEX,792.0,28
Hive Hubs,Stelrad Radiators,CRAD0048,ASHP Only - 2000 500 T22 VERTEX,900.0,28
Hive Hubs,Stelrad Radiators,CRAD0049,ASHP Only - 2000 600 T22 VERTEX,984.0,28
Hive Hubs,Stelrad Radiators,CRAD0050,ASHP Only - 2000 700 T22 VERTEX,900.0,28
Hive Hubs,Stelrad Radiators,CRAD0051,ASHP Only - 2200 300 T22 VERTEX,564.0,28
Hive Hubs,Stelrad Radiators,CRAD0052,ASHP Only - 2200 400 T22 VERTEX,696.0,28
Hive Hubs,Stelrad Radiators,CRAD0053,ASHP Only - 2200 500 T22 VERTEX,700.0,28
Hive Hubs,Stelrad Radiators,CRAD0054,ASHP Only - 2200 600 T22 VERTEX,816.0,28
Hive Hubs,Stelrad Radiators,CRAD0055,ASHP Only - 600 300 K1 STELRAD COMPACT,72.0,28
Hive Hubs,Stelrad Radiators,CRAD0056,ASHP Only - 700 300 K1 STELRAD COMPACT,42.2,28
Hive Hubs,Stelrad Radiators,CRAD0057,ASHP Only - 900 400 K1 STELRAD COMPACT,96.0,28
Hive Hubs,Stelrad Radiators,CRAD0058,ASHP Only - 900 500 K1 STELRAD COMPACT,55.0,28
Hive Hubs,Stelrad Radiators,CRAD0059,ASHP Only - 900 600 K1 STELRAD COMPACT,102.0,28
Hive Hubs,Stelrad Radiators,CRAD0060,ASHP Only - 900 700 K1 STELRAD COMPACT,132.0,28
Hive Hubs,Stelrad Radiators,CRAD0061,ASHP Only - 900 800 K1 STELRAD COMPACT,180.0,28
Hive Hubs,Stelrad Radiators,CRAD0062,ASHP Only - 900 900 K1 STELRAD COMPACT,168.0,28
Hive Hubs,Stelrad Radiators,CRAD0063,ASHP Only - 900 1000 K1 STELRAD COMPACT,210.0,28
Hive Hubs,Stelrad Radiators,CRAD0064,ASHP Only - 600 300 K2 STELRAD COMPACT,102.0,28
Hive Hubs,Stelrad Radiators,CRAD0065,ASHP Only - 700 300 K2 STELRAD COMPACT,192.0,28
Hive Hubs,Stelrad Radiators,CRAD0066,ASHP Only - 700 2800 K2 STELRAD COMPACT,588.0,28
Hive Hubs,Stelrad Radiators,CRAD0067,ASHP Only - 900 400 K2 STELRAD COMPACT,144.0,28
Hive Hubs,Stelrad Radiators,CRAD0068,ASHP Only - 900 500 K2 STELRAD COMPACT,108.0,28
Hive Hubs,Stelrad Radiators,CRAD0069,ASHP Only - 900 600 K2 STELRAD COMPACT,144.0,28
Hive Hubs,Stelrad Radiators,CRAD0070,ASHP Only - 900 700 K2 STELRAD COMPACT,228.0,28
Hive Hubs,Stelrad Radiators,CRAD0071,ASHP Only - 900 800 K2 STELRAD COMPACT,276.0,28
Hive Hubs,Stelrad Radiators,CRAD0072,ASHP Only - 900 900 K2 STELRAD COMPACT,216.0,28
Hive Hubs,Stelrad Radiators,CRAD0073,ASHP Only - 900 1000 K2 STELRAD COMPACT,216.0,28
Hive Hubs,Stelrad Radiators,CRAD0074,ASHP Only - 444 500 SINGLE SOFTLINE CONCORD PLANE,216.6,28
Hive Hubs,Stelrad Radiators,CRAD0075,ASHP Only - 444 600 SINGLE SOFTLINE CONCORD PLANE,264.0,28
Hive Hubs,Stelrad Radiators,CRAD0076,ASHP Only - 444 700 SINGLE SOFTLINE CONCORD PLANE,237.4,28
Hive Hubs,Stelrad Radiators,CRAD0077,ASHP Only - 444 800 SINGLE SOFTLINE CONCORD PLANE,249.0,28
Hive Hubs,Stelrad Radiators,CRAD0078,ASHP Only - 444 900 SINGLE SOFTLINE CONCORD PLANE,253.6,28
Hive Hubs,Stelrad Radiators,CRAD0079,ASHP Only - 444 1000 SINGLE SOFTLINE CONCORD PLANE,258.2,28
Hive Hubs,Stelrad Radiators,CRAD0080,ASHP Only - 444 1100 SINGLE SOFTLINE CONCORD PLANE,271.8,28
Hive Hubs,Stelrad Radiators,CRAD0081,ASHP Only - 444 1200 SINGLE SOFTLINE CONCORD PLANE,299.6,28
Hive Hubs,Stelrad Radiators,CRAD0082,ASHP Only - 444 1400 SINGLE SOFTLINE CONCORD PLANE,311.2,28
Hive Hubs,Stelrad Radiators,CRAD0083,ASHP Only - 444 500 DOUBLE SOFTLINE CONCORD PLANE,380.4,28
Hive Hubs,Stelrad Radiators,CRAD0084,ASHP Only - 444 600 DOUBLE SOFTLINE CONCORD PLANE,387.2,28
Hive Hubs,Stelrad Radiators,CRAD0085,ASHP Only - 444 700 DOUBLE SOFTLINE CONCORD PLANE,406.8,28
Hive Hubs,Stelrad Radiators,CRAD0086,ASHP Only - 444 800 DOUBLE SOFTLINE CONCORD PLANE,442.6,28
Hive Hubs,Stelrad Radiators,CRAD0087,ASHP Only - 444 900 DOUBLE SOFTLINE CONCORD PLANE,463.2,28
Hive Hubs,Stelrad Radiators,CRAD0088,ASHP Only - 444 1000 DOUBLE SOFTLINE CONCORD PLANE,484.0,28
Hive Hubs,Stelrad Radiators,CRAD0089,ASHP Only - 444 1100 DOUBLE SOFTLINE CONCORD PLANE,518.6,28
Hive Hubs,Stelrad Radiators,CRAD0090,ASHP Only - 444 1200 DOUBLE SOFTLINE CONCORD PLANE,553.2,28
Hive Hubs,Stelrad Radiators,CRAD0091,ASHP Only - 444 1400 DOUBLE SOFTLINE CONCORD PLANE,598.8,28
Hive Hubs,Stelrad Radiators,CRAD0092,ASHP Only - 592 500 DOUBLE SOFTLINE CONCORD PLANE,461.0,28
Hive Hubs,Stelrad Radiators,CRAD0093,ASHP Only - 592 600 DOUBLE SOFTLINE CONCORD PLANE,552.0,28
Hive Hubs,Stelrad Radiators,CRAD0094,ASHP Only - 592 700 DOUBLE SOFTLINE CONCORD PLANE,600.0,28
Hive Hubs,Stelrad Radiators,CRAD0095,ASHP Only - 592 800 DOUBLE SOFTLINE CONCORD PLANE,588.0,28
Hive Hubs,Stelrad Radiators,CRAD0096,ASHP Only - 592 900 DOUBLE SOFTLINE CONCORD PLANE,564.8,28
Hive Hubs,Stelrad Radiators,CRAD0097,ASHP Only - 592 1000 DOUBLE SOFTLINE CONCORD PLANE,604.0,28
Hive Hubs,Stelrad Radiators,CRAD0098,ASHP Only - 592 1100 DOUBLE SOFTLINE CONCORD PLANE,645.4,28
Hive Hubs,Stelrad Radiators,CRAD0099,ASHP Only - 592 1200 DOUBLE SOFTLINE CONCORD PLANE,691.4,28
Hive Hubs,Stelrad Radiators,CRAD0100,ASHP Only - 592 1400 DOUBLE SOFTLINE CONCORD PLANE,733.0,28
Hive Hubs,Stelrad Radiators,CRAD0101,ASHP Only - SOFTLINE PLAN VERTICAL 1800 X 400 K2,624.0,28
Hive Hubs,Stelrad Radiators,CRAD0102,ASHP Only - SOFTLINE PLAN VERTICAL 1800 X 500 K2,696.0,28
Hive Hubs,Stelrad Radiators,CRAD0103,ASHP Only - SOFTLINE PLAN VERTICAL 1800 X 600 K2,780.0,28
Hive Hubs,Stelrad Radiators,CRAD9043,Stelrad Compact K1 300h x 500w 0.25kW White,55.06,10
Hive Hubs,Stelrad Radiators,CRAD9044,Stelrad Compact K1 300h x 1000w 0.59kW White,55.06,10
Hive Hubs,Stelrad Radiators,CRAD9045,Stelrad Compact K1 300h x 1500w 0.76kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9046,Stelrad Compact K1 300h x 2000w 1.01kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9047,Stelrad Compact K1 300h x 2500w 1.27kW White,159.0,10
Hive Hubs,Stelrad Radiators,CRAD9048,Stelrad Compact K1 300h x 3000w 1.52kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9049,Stelrad Compact P+ 300h x 500w 0.37kW White,55.06,10
Hive Hubs,Stelrad Radiators,CRAD9050,Stelrad Compact P+ 300h x 1000w 0.74kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9051,Stelrad Compact P+ 300h x 1500w 1.115kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9052,Stelrad Compact P+ 300h x 2000w 1.5kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9053,Stelrad Compact P+ 300h x 2500w 1.86kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9054,Stelrad Compact P+ 300h x 3000w 2.23kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9055,Stelrad Compact K2 300h x 500w 0.49kW White,55.06,10
Hive Hubs,Stelrad Radiators,CRAD9056,Stelrad Compact K2 300h x 1000w 0.98kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9057,Stelrad Compact K2 300h x 1500w 1.47kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9058,Stelrad Compact K2 300h x 2000w 1.96kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9059,Stelrad Compact K2 300h x 2500w 2.45kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9060,Stelrad Compact K2 300h x 3000w 2.94kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9073,Stelrad Compact K1 450h x 400w 0.30kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9074,Stelrad Compact K1 450h x 500w 0.38kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9075,Stelrad Compact K1 450h x 600w 0.45kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9076,Stelrad Compact K1 450h x 700w 0.53kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9077,Stelrad Compact K1 450h x 800w 0.61kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9078,Stelrad Compact K1 450h x 900w 0.68kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9079,Stelrad Compact K1 450h x 1000w 0.75kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9080,Stelrad Compact K1 450h x 1100w 0.83kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9081,Stelrad Compact K1 450h x 1200w 0.90kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9082,Stelrad Compact K1 450h x 1400w 1.06kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9083,Stelrad Compact K1 450h x 1600w 1.21kW White,121.12,21
Hive Hubs,Stelrad Radiators,CRAD9084,Stelrad Compact K1 450h x 1800w 1.36kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9085,Stelrad Compact K1 450h x 2000w 1.51kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9086,Stelrad Compact K1 450h x 2200w 1.66kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9087,Stelrad Compact K1 450h x 2400w 1.81kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9088,Stelrad Compact K1 450h x 2600w 1.96kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9089,Stelrad Compact K1 450h x 2800w 2.12kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9090,Stelrad Compact K1 450h x 3000w 2.27kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9091,Stelrad Compact P+ 450h x 400w 0.42kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9092,Stelrad Compact P+ 450h x 500w 0.53kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9093,Stelrad Compact P+ 450h x 600w 0.63kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9094,Stelrad Compact P+ 450h x 700w 0.74kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9095,Stelrad Compact P+ 450h x 800w 0.84kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9096,Stelrad Compact P+ 450h x 900w 0.95kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9097,Stelrad Compact P+ 450h x 1000w 1.05kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9098,Stelrad Compact P+ 450h x 1100w 1.16kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9099,Stelrad Compact P+ 450h x 1200w 1.26kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9100,Stelrad Compact P+ 450h x 1400w 1.47kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9101,Stelrad Compact P+ 450h x 1600w 1.69kW White,148.24,21
Hive Hubs,Stelrad Radiators,CRAD9102,Stelrad Compact P+ 450h x 1800w 1.90kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9103,Stelrad Compact P+ 450h x 2000w 2.11kW White,190.03,10
Hive Hubs,Stelrad Radiators,CRAD9104,Stelrad Compact P+ 450h x 2200w 2.32kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9105,Stelrad Compact P+ 450h x 2400w 2.53kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9106,Stelrad Compact P+ 450h x 2600w 2.74kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9107,Stelrad Compact P+ 450h x 2800w 2.95kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9108,Stelrad Compact P+ 450h x 3000w 3.16kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9109,Stelrad Compact K2 450h x 400w 0.55kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9110,Stelrad Compact K2 450h x 500w 0.68kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9111,Stelrad Compact K2 450h x 600w 0.82kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9112,Stelrad Compact K2 450h x 700w 0.96kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9113,Stelrad Compact K2 450h x 800w 1.10kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9114,Stelrad Compact K2 450h x 900w 1.23kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9115,Stelrad Compact K2 450h x 1000w 1.37kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9116,Stelrad Compact K2 450h x 1100w 1.51kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9117,Stelrad Compact K2 450h x 1200w 1.65kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9118,Stelrad Compact K2 450h x 1400w 1.92kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9119,Stelrad Compact K2 450h x 1600w 2.19kW White,190.03,21
Hive Hubs,Stelrad Radiators,CRAD9120,Stelrad Compact K2 450h x 1800w 2.47kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9121,Stelrad Compact K2 450h x 2000w 2.74kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9122,Stelrad Compact K2 450h x 2200w 3.01kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9123,Stelrad Compact K2 450h x 2400w 3.29kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9124,Stelrad Compact K2 450h x 2600w 3.57kW White,402.49,10
Hive Hubs,Stelrad Radiators,CRAD9125,Stelrad Compact K2 450h x 2800w 3.84kW White,482.8,10
Hive Hubs,Stelrad Radiators,CRAD9126,Stelrad Compact K2 450h x 3000w 4.11kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9139,Stelrad Compact K1 600h x 400w 0.39kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9140,Stelrad Compact K1 600h x 500w 0.49kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9141,Stelrad Compact K1 600h x 600w 0.59kW White,55.06,5
Hive Hubs,Stelrad Radiators,CRAD9142,Stelrad Compact K1 600h x 700w 0.68kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9143,Stelrad Compact K1 600h x 800w 0.78kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9144,Stelrad Compact K1 600h x 900w 0.88kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9145,Stelrad Compact K1 600h x 1000w 0.98kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9146,Stelrad Compact K1 600h x 1100w 1.08kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9147,Stelrad Compact K1 600h x 1200w 1.17kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9148,Stelrad Compact K1 600h x 1400w 1.37kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9149,Stelrad Compact K1 600h x 1600w 1.57kW White,148.24,21
Hive Hubs,Stelrad Radiators,CRAD9150,Stelrad Compact K1 600h x 1800w 1.76kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9151,Stelrad Compact K1 600h x 2000w 1.96kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9152,Stelrad Compact K1 600h x 2200w 2.15kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9153,Stelrad Compact K1 600h x 2400w 2.35kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9154,Stelrad Compact K1 600h x 2600w 2.55kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9155,Stelrad Compact K1 600h x 2800w 2.74kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9156,Stelrad Compact K1 600h x 3000w 2.94kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9157,Stelrad Compact P+ 600h x 400w 0.54kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9158,Stelrad Compact P+ 600h x 500w 0.67kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9159,Stelrad Compact P+ 600h x 600w 0.81kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9160,Stelrad Compact P+ 600h x 700w 0.94kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9161,Stelrad Compact P+ 600h x 800w 1.07kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9162,Stelrad Compact P+ 600h x 900w 1.21kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9163,Stelrad Compact P+ 600h x 1000w 1.35kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9164,Stelrad Compact P+ 600h x 1100w 1.48kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9165,Stelrad Compact P+ 600h x 1200w 1.61kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9166,Stelrad Compact P+ 600h x 1400w 1.88kW White,162.1,5
Hive Hubs,Stelrad Radiators,CRAD9167,Stelrad Compact P+ 600h x 1600w 2.15kW White,190.03,21
Hive Hubs,Stelrad Radiators,CRAD9168,Stelrad Compact P+ 600h x 1800w 2.42kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9169,Stelrad Compact P+ 600h x 2000w 2.69kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9170,Stelrad Compact P+ 600h x 2200w 2.96kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9171,Stelrad Compact P+ 600h x 2400w 3.23kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9172,Stelrad Compact P+ 600h x 2600w 3.50kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9173,Stelrad Compact P+ 600h x 2800w 3.76kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9174,Stelrad Compact P+ 600h x 3000w 4.04kW White,482.8,10
Hive Hubs,Stelrad Radiators,CRAD9175,Stelrad Compact K2 600h x 400w 0.69kW White,67.49,5
Hive Hubs,Stelrad Radiators,CRAD9176,Stelrad Compact K2 600h x 500w 0.86kW White,73.81,5
Hive Hubs,Stelrad Radiators,CRAD9177,Stelrad Compact K2 600h x 600w 1.04kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9178,Stelrad Compact K2 600h x 700w 1.21kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9179,Stelrad Compact K2 600h x 800w 1.39kW White,121.12,5
Hive Hubs,Stelrad Radiators,CRAD9180,Stelrad Compact K2 600h x 900w 1.56kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9181,Stelrad Compact K2 600h x 1000w 1.73kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9182,Stelrad Compact K2 600h x 1100w 1.91kW White,148.24,5
Hive Hubs,Stelrad Radiators,CRAD9183,Stelrad Compact K2 600h x 1200w 2.08kW White,190.03,5
Hive Hubs,Stelrad Radiators,CRAD9184,Stelrad Compact K2 600h x 1400w 2.42kW White,232.44,5
